Time	Mid Psis X	Mid Psis Y	Mid Psis Z	ASIS right X	ASIS right Y	ASIS right Z	ASIS left X	ASIS left Y	ASIS left Z	Trochanter right X	Trochanter right Y	Trochanter right Z	Thigh lateral right X	Thigh lateral right Y	Thigh lateral right Z	Condylus lateralis right X	Condylus lateralis right Y	Condylus lateralis right Z	Condylus medialis right X	Condylus medialis right Y	Condylus medialis right Z	Shank right X	Shank right Y	Shank right Z	Outer ankle-bone right X	Outer ankle-bone right Y	Outer ankle-bone right Z	Inner ankle-bone right X	Inner ankle-bone right Y	Inner ankle-bone right Z	Heel right X	Heel right Y	Heel right Z	Foot tip right X	Foot tip right Y	Foot tip right Z	Trochanter left X	Trochanter left Y	Trochanter left Z	Thigh lateral left X	Thigh lateral left Y	Thigh lateral left Z	Condylus lateralis left X	Condylus lateralis left Y	Condylus lateralis left Z	Condylus medialis left X	Condylus medialis left Y	Condylus medialis left Z	Shank left X	Shank left Y	Shank left Z	Outer ankle-bone left X	Outer ankle-bone left Y	Outer ankle-bone left Z	Inner ankle-bone left X	Inner ankle-bone left Y	Inner ankle-bone left Z	Heel left X	Heel left Y	Heel left Z	Foot tip left X	Foot tip left Y	Foot tip left Z	Lower breast-bone X	Lower breast-bone Y	Lower breast-bone Z	Upper breast-bone X	Upper breast-bone Y	Upper breast-bone Z	Ankle, right X	Ankle, right Y	Ankle, right Z	Knee, right X	Knee, right Y	Knee, right Z	Hip, right X	Hip, right Y	Hip, right Z	Ankle, left X	Ankle, left Y	Ankle, left Z	Knee, left X	Knee, left Y	Knee, left Z	Hip, left X	Hip, left Y	Hip, left Z	Pelvis X	Pelvis Y	Pelvis Z	Torso X	Torso Y	Torso Z	Skullbase X	Skullbase Y	Skullbase Z	Wrist, right X	Wrist, right Y	Wrist, right Z	Elbow, right X	Elbow, right Y	Elbow, right Z	Shoulder, right X	Shoulder, right Y	Shoulder, right Z	Wrist, left X	Wrist, left Y	Wrist, left Z	Elbow, left X	Elbow, left Y	Elbow, left Z	Shoulder, left X	Shoulder, left Y	Shoulder, left Z	Ankle, right Dorsal-/Plantar-Flexion	Ankle, right Pro-/Supination	Ankle, right Abduction/Adduction	Knee, right Flexion/Extension	Knee, right Abduction/Adduction	Knee, right Rotation	Hip, right Flexion/Extension	Hip, right Abduction/Adduction	Hip, right Rotation	Ankle, left Dorsal-/Plantar-Flexion	Ankle, left Pro-/Supination	Ankle, left Abduction/Adduction	Knee, left Flexion/Extension	Knee, left Abduction/Adduction	Knee, left Rotation	Hip, left Flexion/Extension	Hip, left Abduction/Adduction	Hip, left Rotation	Pelvis X	Pelvis Y	Pelvis Z	Torso Flexion/Extension	Torso Lateral Flexion	Torso Rotation	Skullbase Flexion/Extension	Skullbase Lateral Flexion	Skullbase Rotation	Wrist, right Flexion/Extension	Wrist, right Abduction/Adduction	Wrist, right Elbow Pro-/Supination	Elbow, right Flexion/Extension	Elbow, right Abduction/Adduction	Elbow, right Rotation	Shoulder, right Elevation	Shoulder, right Y	Shoulder, right Rotation	Wrist, left Flexion/Extension	Wrist, left Abduction/Adduction	Wrist, left Elbow Pro-/Supination	Elbow, left Flexion/Extension	Elbow, left Abduction/Adduction	Elbow, left Rotation	Shoulder, left Elevation	Shoulder, left Y	Shoulder, left Rotation	Foot, right X	Foot, right Y	Foot, right Z	Shank, right X	Shank, right Y	Shank, right Z	Thigh, right X	Thigh, right Y	Thigh, right Z	Foot, left X	Foot, left Y	Foot, left Z	Shank, left X	Shank, left Y	Shank, left Z	Thigh, left X	Thigh, left Y	Thigh, left Z	Pelvis X	Pelvis Y	Pelvis Z	Thorax X	Thorax Y	Thorax Z	Skull X	Skull Y	Skull Z	Hand, right X	Hand, right Y	Hand, right Z	Forearm, right X	Forearm, right Y	Forearm, right Z	Upper arm, right X	Upper arm, right Y	Upper arm, right Z	Hand, left X	Hand, left Y	Hand, left Z	Forearm, left X	Forearm, left Y	Forearm, left Z	Upper arm, left X	Upper arm, left Y	Upper arm, left Z
3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995	3,29999995
0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000
3,300000	0,00034176	0,01832089	1,08142829	0,11676311	0,20114130	1,02345693	-0,13915546	0,19247963	1,03636110	0,15433376	0,07235543	0,94033855	0,19660696	0,17592221	0,71124786	0,20410468	0,08000735	0,49780139	0,09608494	0,12629119	0,48342100	0,22109045	0,13723896	0,31813404	0,22889718	0,08106199	0,07863016	0,14897335	0,11502189	0,09669355	0,17081019	0,01755746	0,02420817	0,23985772	0,31224445	0,02925910	-0,18214990	0,07047264	0,96844697	-0,21881726	0,17046051	0,68886113	-0,22877190	0,08542433	0,50089842	-0,10976099	0,11436914	0,48876470	-0,25732014	0,10188328	0,35849088	-0,25366905	0,07461116	0,08524153	-0,17190598	0,10234044	0,09151689	-0,19618902	0,01335296	0,02344558	-0,25599802	0,30568838	0,02541969	-0,02005926	0,28945825	1,28770661	-0,01533171	0,29056850	1,43455124	0,19458945	0,10716343	0,09841251	0,13684458	0,11014872	0,50835472	0,07762322	0,11627103	0,93118370	-0,22268781	0,09485339	0,10215671	-0,16015701	0,09261216	0,51140100	-0,09802775	0,10547297	0,93366104	-0,00921755	0,11091182	1,00241542	0,00208367	0,14672114	1,43880284	0,00595396	0,15898460	1,58825052	0,27555940	0,23433900	1,05158007	0,44539309	0,18079320	1,25186336	0,17466153	0,16124667	1,38195312	-0,30194634	0,13530163	1,06548047	-0,45010290	0,08451947	1,28295422	-0,17312598	0,12385646	1,39402807	-3,42506099	8,80242634	-8,67641163	0,41085178	0,00000000	0,00000000	-1,33983850	-8,71243191	-9,97522068	-5,11937618	-9,89759731	3,20942569	2,06068420	0,00000000	0,00000000	-1,23880064	7,65116835	5,53818369	-0,03260382	0,80602866	3,51791620	-4,60723066	0,95933175	2,70230865	-0,00000000	0,00000000	-0,00000000	-0,00000000	0,00000000	-0,00000000	103,53383636	-0,00000000	-0,00000000	-0,00021222	-66,29144287	70,41645813	-0,00000000	0,00000000	-0,00000000	103,53385925	-0,00000000	-0,00000000	-0,00022649	66,29143524	-78,66703033	-2,81093931	1,11592114	74,56748962	-0,41723308	-8,01777840	83,65216064	-0,82955074	-7,97214794	83,59481049	-3,15979743	-1,89200354	102,66503143	0,31377813	8,68723583	98,80522919	-1,74452329	8,36633587	99,11045074	-0,03260382	0,80602866	93,51791382	-4,69109774	1,47850311	96,27455139	-4,69109774	1,47850311	96,27455139	14,96798801	39,32420731	-92,88246918	14,96798801	39,32420731	177,11752319	8,54500008	-64,08460236	174,89338684	13,14358997	-33,56089783	-77,45496368	13,14358997	-33,56089783	12,54503345	-19,50168228	66,95373535	27,53886604
3,310000	0,00075479	0,01967055	1,08165085	0,11733909	0,20234680	1,02355266	-0,13858548	0,19393387	1,03650248	0,15516450	0,07419989	0,94068146	0,19642721	0,17673036	0,71094126	0,20449090	0,07960973	0,49806142	0,09609967	0,12496066	0,48350495	0,22098909	0,13740954	0,31830999	0,22927061	0,08166439	0,07872116	0,14905015	0,11488599	0,09684251	0,17121966	0,01814532	0,02387170	0,24013746	0,31283271	0,03044239	-0,18177955	0,07212623	0,96868771	-0,21821067	0,17199960	0,68903005	-0,22849505	0,08684014	0,50114095	-0,10939558	0,11539286	0,48894751	-0,25699246	0,10296184	0,35868344	-0,25342587	0,07494652	0,08550816	-0,17158188	0,10245311	0,09170839	-0,19534880	0,01321990	0,02428197	-0,25568438	0,30545375	0,02420091	-0,01977493	0,29074857	1,28788137	-0,01493902	0,29187223	1,43472242	0,19473439	0,10743035	0,09854571	0,13700601	0,10928613	0,50849694	0,07810459	0,11745875	0,93133593	-0,22238521	0,09514328	0,10236871	-0,15985428	0,09381646	0,51161695	-0,09755608	0,10682764	0,93384749	-0,00872986	0,11222359	1,00258458	0,00281711	0,14806621	1,43896282	0,00677156	0,16034107	1,58840740	0,27579373	0,23631953	1,05153227	0,44590393	0,18317559	1,25168777	0,17531741	0,16299582	1,38198245	-0,30146733	0,13592733	1,06587052	-0,44933990	0,08480104	1,28345692	-0,17237219	0,12478969	1,39432085	-3,22929120	8,66361046	-9,19817162	0,84417224	0,00000000	0,00000000	-1,57397759	-8,66469669	-9,46996975	-5,35106754	-10,16621113	3,42853117	1,95204461	0,00000000	0,00000000	-1,23249876	7,66297102	5,40720940	-0,06581523	0,81517297	3,46394324	-4,57798576	0,97623080	2,89322114	-0,00000000	0,00000000	-0,00000000	-0,00000000	0,00000000	-0,00000000	103,53383636	-0,00000000	-0,00000000	-0,00021222	-66,29144287	70,41645813	-0,00000000	0,00000000	-0,00000000	103,53385925	-0,00000000	-0,00000000	-0,00022649	66,29143524	-78,66703033	-2,55724621	0,93760133	74,58087921	-0,25936648	-8,01547337	84,16602325	-1,10727239	-7,92880297	84,04842377	-3,50078297	-2,18374848	102,75057983	0,18575761	8,68725395	98,63559723	-1,76503074	8,38924885	98,92525482	-0,06581523	0,81517297	93,46394348	-4,69553900	1,51066196	96,41215515	-4,69553900	1,51066196	96,41215515	14,86969662	39,40067291	-92,72883606	14,86969662	39,40067291	177,27116394	8,80390739	-64,02151489	175,18226624	13,22292995	-33,48806381	-77,30976868	13,22292995	-33,48806381	12,69023132	-19,83439064	66,94925690	27,89951134
3,320000	0,00100551	0,02112898	1,08169901	0,11719300	0,20405661	1,02359688	-0,13871786	0,19505097	1,03641856	0,15533023	0,07594687	0,94092768	0,19641510	0,17747249	0,71070987	0,20460495	0,07937737	0,49828216	0,09614377	0,12449612	0,48352683	0,22107205	0,13735560	0,31844017	0,22957091	0,08168850	0,07884079	0,14927022	0,11472858	0,09693871	0,17129178	0,01802448	0,02411220	0,24031581	0,31269580	0,03027628	-0,18178441	0,07366265	0,96870059	-0,21789643	0,17351244	0,68899316	-0,22857699	0,08828150	0,50115854	-0,10936756	0,11634912	0,48891336	-0,25699764	0,10401448	0,35864040	-0,25351050	0,07514282	0,08555329	-0,17156769	0,10237112	0,09167613	-0,19530757	0,01326326	0,02438303	-0,25558016	0,30550975	0,02392341	-0,01961730	0,29155523	1,28827143	-0,01438551	0,29241100	1,43510067	0,19497015	0,10737330	0,09865810	0,13707624	0,10899968	0,50858694	0,07820398	0,11904519	0,93138963	-0,22239812	0,09527873	0,10235426	-0,15990573	0,09498889	0,51161045	-0,09743267	0,10800505	0,93381500	-0,00865454	0,11363216	1,00259566	0,00394229	0,14866734	1,43901038	0,00825628	0,16066569	1,58846760	0,27551576	0,23874143	1,05101323	0,44637677	0,18587084	1,25060081	0,17622712	0,16438110	1,38159084	-0,30130851	0,13606995	1,06672370	-0,44838703	0,08394231	1,28461039	-0,17127605	0,12479470	1,39479923	-3,31072450	8,78828907	-9,32593918	1,12849724	0,00000000	0,00000000	-1,82401359	-8,61294270	-9,51935768	-5,23947763	-10,24444485	3,63618398	1,80645072	0,00000000	0,00000000	-1,19027543	7,71764898	5,04147053	-0,08762267	0,78563225	3,59762025	-4,43791723	1,14528096	2,99862695	-0,00000000	0,00000000	-0,00000000	-0,00000000	0,00000000	-0,00000000	103,53383636	-0,00000000	-0,00000000	-0,00021222	-66,29144287	70,41645813	-0,00000000	0,00000000	-0,00000000	103,53385925	-0,00000000	-0,00000000	-0,00022649	66,29143524	-78,66703033	-2,61181831	1,04192996	74,56714630	-0,22731969	-8,03860664	84,29354095	-1,36105263	-7,92485142	84,13610840	-3,56473613	-2,23555517	102,73504639	0,04057827	8,68185520	98,42517853	-1,76581550	8,41296959	98,69367981	-0,08762267	0,78563225	93,59761810	-4,58983564	1,64804828	96,64752960	-4,58983564	1,64804828	96,64752960	14,83682537	39,60870361	-92,50080109	14,83682537	39,60870361	177,49919128	9,31674957	-63,83229828	175,62829590	13,45465755	-33,28475189	-77,09253693	13,45465755	-33,28475189	12,90745926	-20,34220314	67,01902008	28,57313538
3,330000	0,00114748	0,02254201	1,08173120	0,11706381	0,20562267	1,02356946	-0,13883498	0,19623035	1,03635430	0,15541726	0,07757317	0,94107175	0,19628428	0,17830661	0,71046752	0,20458005	0,07943459	0,49840441	0,09604325	0,12432458	0,48350793	0,22095574	0,13738276	0,31845409	0,22958167	0,08156847	0,07889351	0,14921302	0,11445790	0,09696412	0,17111640	0,01738131	0,02475061	0,24065514	0,31196657	0,02892093	-0,18182680	0,07507385	0,96870685	-0,21775356	0,17491998	0,68897426	-0,22867255	0,08965468	0,50116897	-0,10939891	0,11743429	0,48889241	-0,25702214	0,10493181	0,35858482	-0,25352785	0,07518849	0,08559135	-0,17153358	0,10227643	0,09164746	-0,19531541	0,01329028	0,02436744	-0,25558043	0,30553830	0,02388695	-0,01939342	0,29238221	1,28860462	-0,01438668	0,29292259	1,43544316	0,19492766	0,10719658	0,09869118	0,13700651	0,10898703	0,50861549	0,07821985	0,12051228	0,93139237	-0,22238021	0,09531690	0,10233589	-0,15998355	0,09620178	0,51160580	-0,09740006	0,10920403	0,93379444	-0,00864166	0,11499652	1,00258684	0,00340585	0,14910479	1,43909049	0,00753172	0,16078570	1,58857810	0,27591160	0,23896027	1,05169678	0,44626650	0,18505822	1,25144100	0,17583637	0,16429959	1,38196933	-0,30131039	0,13838279	1,06630743	-0,44891813	0,08635793	1,28386056	-0,17183025	0,12596695	1,39456022	-3,66112494	8,74678516	-9,49607754	1,30500889	0,00000000	0,00000000	-2,01065922	-8,57798195	-9,51683140	-5,05698919	-10,24878693	3,77359366	1,63962901	0,00000000	0,00000000	-1,14945710	7,74191189	4,81570005	-0,11327164	0,77633643	3,68541312	-4,29311705	1,07998407	2,69575524	-0,00000000	0,00000000	-0,00000000	-0,00000000	0,00000000	-0,00000000	103,53383636	-0,00000000	-0,00000000	-0,00021222	-66,29144287	70,41645813	-0,00000000	0,00000000	-0,00000000	103,53385925	-0,00000000	-0,00000000	-0,00022649	66,29143524	-78,66703033	-3,00208354	1,02827466	74,46591949	-0,25025138	-8,04241848	84,41098785	-1,56154406	-7,91325283	84,22898102	-3,57241726	-2,21816921	102,73461151	-0,12387922	8,66845417	98,31227875	-1,76399541	8,42794800	98,55608368	-0,11327164	0,77633643	93,68540955	-4,46799564	1,57616198	96,43012238	-4,46799564	1,57616198	96,43012238	15,10184574	39,46840286	-92,73532867	15,10184574	39,46840286	177,26467896	9,03638935	-63,95362854	175,18721008	13,44893646	-33,42021561	-77,31343842	13,44893646	-33,42021561	12,68656445	-19,68752289	67,00776672	27,98769379
3,340000	0,00115602	0,02403468	1,08184624	0,11695853	0,20714219	1,02354240	-0,13893712	0,19758005	1,03626430	0,15550683	0,07919934	0,94123214	0,19608226	0,17932819	0,71031332	0,20458676	0,07982875	0,49855211	0,09593590	0,12440265	0,48353836	0,22081655	0,13769859	0,31849977	0,22960494	0,08168764	0,07899100	0,14914428	0,11436918	0,09702924	0,17108688	0,01736070	0,02489176	0,24049890	0,31197888	0,02884083	-0,18190588	0,07654679	0,96873444	-0,21765298	0,17635410	0,68896496	-0,22877097	0,09103538	0,50119561	-0,10944061	0,11855962	0,48889506	-0,25704795	0,10586609	0,35854763	-0,25352722	0,07527767	0,08564789	-0,17148896	0,10224546	0,09164416	-0,19531551	0,01332877	0,02441251	-0,25555396	0,30558196	0,02377349	-0,01916389	0,29323199	1,28898525	-0,01448227	0,29343238	1,43583548	0,19487898	0,10723714	0,09876415	0,13694164	0,10924400	0,50868517	0,07820106	0,12191635	0,93143564	-0,22235027	0,09540479	0,10233937	-0,16006726	0,09744257	0,51162249	-0,09741144	0,11048550	0,93379915	-0,00867656	0,11640670	1,00261092	0,00256992	0,14951834	1,43921268	0,00642146	0,16085795	1,58873391	0,27639356	0,23881388	1,05261958	0,44602561	0,18361713	1,25262535	0,17520262	0,16395687	1,38250756	-0,30136397	0,14114702	1,06573141	-0,44971991	0,08940900	1,28284359	-0,17268182	0,12736888	1,39424348	-3,64767313	8,77227211	-9,63191605	1,42922997	-0,00000000	0,00000000	-2,11544323	-8,54759216	-9,41420174	-4,90700436	-10,24455547	3,88826108	1,48344636	0,00000000	0,00000000	-1,09283781	7,76546192	4,65415955	-0,16845028	0,76011825	3,72612166	-4,11246109	0,98232681	2,35729694	-0,00000000	0,00000000	-0,00000000	-0,00000000	0,00000000	-0,00000000	103,53383636	-0,00000000	-0,00000000	-0,00021222	-66,29144287	70,41645813	-0,00000000	0,00000000	-0,00000000	103,53385925	-0,00000000	-0,00000000	-0,00022649	66,29143524	-78,66703033	-3,04195666	1,04229283	74,49155426	-0,28050187	-8,04467773	84,57255554	-1,71698296	-7,90701199	84,37322998	-3,60707283	-2,20130849	102,73041534	-0,28526726	8,65254498	98,21421814	-1,76956105	8,43776035	98,43478394	-0,16845028	0,76011825	93,72612000	-4,33697796	1,47133970	96,12935638	-4,33697796	1,47133970	96,12935638	15,42821980	39,26850510	-93,05591583	15,42821980	39,26850510	176,94407654	8,60751152	-64,12445831	174,57337952	13,40364647	-33,61206055	-77,61824799	13,40364647	-33,61206055	12,38175201	-18,81670380	66,98349762	27,17528915
3,350000	0,00103541	0,02537025	1,08190644	0,11690409	0,20842651	1,02357316	-0,13899532	0,19895646	1,03628826	0,15547457	0,08058628	0,94135076	0,19592378	0,18033923	0,71024716	0,20452991	0,08046292	0,49866757	0,09582768	0,12488586	0,48357850	0,22069106	0,13812155	0,31852669	0,22954518	0,08180154	0,07909282	0,14904529	0,11441008	0,09708814	0,17104410	0,01739216	0,02502592	0,24036360	0,31203499	0,02875592	-0,18205260	0,07807128	0,96880281	-0,21760938	0,17767863	0,68893784	-0,22886731	0,09220338	0,50124800	-0,10948811	0,11950632	0,48892817	-0,25707552	0,10666498	0,35854697	-0,25351965	0,07535235	0,08572983	-0,17144285	0,10221295	0,09167971	-0,19532382	0,01334908	0,02449085	-0,25552124	0,30561036	0,02369546	-0,01918089	0,29395938	1,28939867	-0,01444728	0,29385564	1,43624723	0,19478856	0,10733552	0,09883215	0,13685197	0,10981975	0,50875068	0,07811978	0,12319747	0,93148053	-0,22231753	0,09547666	0,10237761	-0,16015300	0,09849961	0,51167268	-0,09749679	0,11182866	0,93384027	-0,00876212	0,11773127	1,00265396	0,00263291	0,14993809	1,43931961	0,00653532	0,16096783	1,58886266	0,27630287	0,24008760	1,05281591	0,44601607	0,18450725	1,25264645	0,17524281	0,16452664	1,38258338	-0,30143178	0,14228572	1,06592929	-0,44970110	0,09006913	1,28298604	-0,17263062	0,12784933	1,39436650	-3,61490703	8,76250648	-9,68842125	1,45779216	0,00000000	0,00000000	-2,19758725	-8,53979778	-9,32894611	-4,78243876	-10,22932816	3,98594189	1,38413572	0,00000000	0,00000000	-1,12400460	7,76883125	4,57230091	-0,17862870	0,75827175	3,70601344	-3,98284364	0,99369150	2,39075708	-0,00000000	0,00000000	-0,00000000	-0,00000000	0,00000000	-0,00000000	103,53383636	-0,00000000	-0,00000000	-0,00021222	-66,29144287	70,41645813	-0,00000000	0,00000000	-0,00000000	103,53385925	-0,00000000	-0,00000000	-0,00022649	66,29143524	-78,66703033	-3,08846521	1,02606988	74,50851440	-0,34722602	-8,04457474	84,64233398	-1,81257868	-7,90587425	84,43901825	-3,64244723	-2,17918229	102,72370148	-0,42316356	8,63596058	98,12730408	-1,80839193	8,43781185	98,33294678	-0,17862870	0,75827175	93,70601654	-4,21828461	1,49077904	96,14153290	-4,21828461	1,49077904	96,14153290	15,54323387	39,29091644	-93,04961395	15,54323387	39,29091644	176,95039368	8,74198723	-64,10278320	174,59057617	13,52642155	-33,58983612	-77,61144257	13,52642155	-33,58983612	12,38855934	-18,73690987	66,99927521	27,21789169
3,360000	0,00084456	0,02671232	1,08197284	0,11691281	0,20961845	1,02356541	-0,13899672	0,20043302	1,03628552	0,15543275	0,08186979	0,94141215	0,19575697	0,18142481	0,71020144	0,20443651	0,08133958	0,49872360	0,09568895	0,12564021	0,48360166	0,22051084	0,13869329	0,31849754	0,22937204	0,08197455	0,07915809	0,14884649	0,11454221	0,09711255	0,17095333	0,01748684	0,02512028	0,24029142	0,31212810	0,02862135	-0,18219396	0,07961155	0,96887243	-0,21761219	0,17892109	0,68888408	-0,22897039	0,09323040	0,50129855	-0,10955612	0,12036676	0,48895067	-0,25713429	0,10739125	0,35855767	-0,25356436	0,07547791	0,08581035	-0,17145857	0,10225943	0,09171645	-0,19539638	0,01339560	0,02460148	-0,25550446	0,30567443	0,02355234	-0,01912883	0,29469049	1,28979468	-0,01438686	0,29427776	1,43664253	0,19459634	0,10751119	0,09886032	0,13673094	0,11064029	0,50878447	0,07803499	0,12439483	0,93150729	-0,22234270	0,09560361	0,10241977	-0,16024861	0,09945221	0,51171857	-0,09759389	0,11321878	0,93387240	-0,00885249	0,11905213	1,00268328	0,00259064	0,15034196	1,43941426	0,00650953	0,16105765	1,58897972	0,27630278	0,24110006	1,05308294	0,44598767	0,18498270	1,25278735	0,17520766	0,16492520	1,38269842	-0,30150086	0,14368396	1,06602681	-0,44979501	0,09112171	1,28298318	-0,17269121	0,12847203	1,39442575	-3,57140470	8,67477417	-9,75498867	1,41881764	0,00000000	0,00000000	-2,21674943	-8,53592491	-9,20899487	-4,70446539	-10,21709728	4,04530859	1,32777774	0,00000000	0,00000000	-1,16962767	7,76929140	4,56146860	-0,20082422	0,75875026	3,64343023	-3,84137654	0,98598665	2,41381431	-0,00000000	0,00000000	-0,00000000	-0,00000000	0,00000000	-0,00000000	103,53383636	-0,00000000	-0,00000000	-0,00021222	-66,29144287	70,41645813	-0,00000000	0,00000000	-0,00000000	103,53385925	-0,00000000	-0,00000000	-0,00022649	66,29143524	-78,66703033	-3,15269995	0,94197536	74,49926758	-0,43735161	-8,03462219	84,69372559	-1,86363006	-7,90096664	84,49600983	-3,69617963	-2,16175342	102,70720673	-0,53873158	8,62609959	98,06223297	-1,86777151	8,43760967	98,25941467	-0,20082422	0,75875026	93,64343262	-4,09798527	1,49707305	96,10092163	-4,09798527	1,49707305	96,10092163	15,69546986	39,28310013	-93,10171509	15,69546986	39,28310013	176,89828491	8,77682781	-64,10572052	174,49674988	13,61870575	-33,59620285	-77,66016388	13,61870575	-33,59620285	12,33983898	-18,52874184	67,01551819	27,12129211
