Time	Mid Psis X	Mid Psis Y	Mid Psis Z	ASIS right X	ASIS right Y	ASIS right Z	ASIS left X	ASIS left Y	ASIS left Z	Trochanter right X	Trochanter right Y	Trochanter right Z	Thigh lateral right X	Thigh lateral right Y	Thigh lateral right Z	Condylus lateralis right X	Condylus lateralis right Y	Condylus lateralis right Z	Condylus medialis right X	Condylus medialis right Y	Condylus medialis right Z	Shank right X	Shank right Y	Shank right Z	Outer ankle-bone right X	Outer ankle-bone right Y	Outer ankle-bone right Z	Inner ankle-bone right X	Inner ankle-bone right Y	Inner ankle-bone right Z	Foot tip right X	Foot tip right Y	Foot tip right Z	Trochanter left X	Trochanter left Y	Trochanter left Z	Thigh lateral left X	Thigh lateral left Y	Thigh lateral left Z	Condylus lateralis left X	Condylus lateralis left Y	Condylus lateralis left Z	Condylus medialis left X	Condylus medialis left Y	Condylus medialis left Z	Shank left X	Shank left Y	Shank left Z	Outer ankle-bone left X	Outer ankle-bone left Y	Outer ankle-bone left Z	Inner ankle-bone left X	Inner ankle-bone left Y	Inner ankle-bone left Z	Foot tip left X	Foot tip left Y	Foot tip left Z	Lower breast-bone X	Lower breast-bone Y	Lower breast-bone Z	Upper breast-bone X	Upper breast-bone Y	Upper breast-bone Z	Ankle, right X	Ankle, right Y	Ankle, right Z	Knee, right X	Knee, right Y	Knee, right Z	Hip, right X	Hip, right Y	Hip, right Z	Ankle, left X	Ankle, left Y	Ankle, left Z	Knee, left X	Knee, left Y	Knee, left Z	Hip, left X	Hip, left Y	Hip, left Z	Pelvis X	Pelvis Y	Pelvis Z	Torso X	Torso Y	Torso Z	Skullbase X	Skullbase Y	Skullbase Z	Wrist, right X	Wrist, right Y	Wrist, right Z	Elbow, right X	Elbow, right Y	Elbow, right Z	Shoulder, right X	Shoulder, right Y	Shoulder, right Z	Wrist, left X	Wrist, left Y	Wrist, left Z	Elbow, left X	Elbow, left Y	Elbow, left Z	Shoulder, left X	Shoulder, left Y	Shoulder, left Z	Ankle, right Dorsal-/Plantar-Flexion	Ankle, right Pro-/Supination	Ankle, right Abduction/Adduction	Knee, right Flexion/Extension	Knee, right Abduction/Adduction	Knee, right Rotation	Hip, right Flexion/Extension	Hip, right Abduction/Adduction	Hip, right Rotation	Ankle, left Dorsal-/Plantar-Flexion	Ankle, left Pro-/Supination	Ankle, left Abduction/Adduction	Knee, left Flexion/Extension	Knee, left Abduction/Adduction	Knee, left Rotation	Hip, left Flexion/Extension	Hip, left Abduction/Adduction	Hip, left Rotation	Pelvis X	Pelvis Y	Pelvis Z	Torso Flexion/Extension	Torso Lateral Flexion	Torso Rotation	Skullbase Flexion/Extension	Skullbase Lateral Flexion	Skullbase Rotation	Wrist, right Flexion/Extension	Wrist, right Abduction/Adduction	Wrist, right Elbow Pro-/Supination	Elbow, right Flexion/Extension	Elbow, right Abduction/Adduction	Elbow, right Rotation	Shoulder, right Elevation	Shoulder, right Y	Shoulder, right Rotation	Wrist, left Flexion/Extension	Wrist, left Abduction/Adduction	Wrist, left Elbow Pro-/Supination	Elbow, left Flexion/Extension	Elbow, left Abduction/Adduction	Elbow, left Rotation	Shoulder, left Elevation	Shoulder, left Y	Shoulder, left Rotation	Foot, right X	Foot, right Y	Foot, right Z	Shank, right X	Shank, right Y	Shank, right Z	Thigh, right X	Thigh, right Y	Thigh, right Z	Foot, left X	Foot, left Y	Foot, left Z	Shank, left X	Shank, left Y	Shank, left Z	Thigh, left X	Thigh, left Y	Thigh, left Z	Pelvis X	Pelvis Y	Pelvis Z	Thorax X	Thorax Y	Thorax Z	Skull X	Skull Y	Skull Z	Hand, right X	Hand, right Y	Hand, right Z	Forearm, right X	Forearm, right Y	Forearm, right Z	Upper arm, right X	Upper arm, right Y	Upper arm, right Z	Hand, left X	Hand, left Y	Hand, left Z	Forearm, left X	Forearm, left Y	Forearm, left Z	Upper arm, left X	Upper arm, left Y	Upper arm, left Z
0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000	0,00000000
0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000	0,01000000
0,000000	-0,00206421	0,05901036	1,07255232	0,11359525	0,22293271	1,03524005	-0,09454773	0,23576187	1,03574872	0,17105444	0,11888733	0,94691926	0,17768160	0,19147505	0,76707447	0,17534326	0,13495259	0,53808713	0,07001392	0,15418181	0,52259010	0,18024337	0,13889697	0,34542131	0,16724716	0,09469731	0,14571492	0,08787443	0,11448197	0,16199686	0,20867567	0,26721206	0,04854452	-0,16851936	0,13310109	0,97328031	-0,17852759	0,21693657	0,78393668	-0,18968706	0,14057659	0,53457570	-0,08180369	0,13842089	0,52858329	-0,20774519	0,13576256	0,37059459	-0,19048136	0,10238518	0,12576552	-0,12156472	0,12305574	0,15896939	-0,19663380	0,27131051	0,02514233	0,01182930	0,25102386	1,33926463	0,02087664	0,20463397	1,47356188	0,14276195	0,09232292	0,12200435	0,11722970	0,13896896	0,53723896	0,08915333	0,14452264	0,96806026	-0,15245984	0,09496438	0,11949292	-0,12116398	0,13566640	0,53495824	-0,08847495	0,15506867	0,96505255	-0,00136340	0,14114860	1,03678775	0,01077770	0,08763663	1,47626936	0,01493562	0,06931061	1,62677670	0,29631054	0,22752792	1,10676789	0,46137911	0,11914469	1,29235733	0,18621793	0,09794205	1,42070723	-0,29432911	0,17876869	1,10782540	-0,44936070	0,09816192	1,31496239	-0,16748992	0,08979289	1,42948639	2,85599065	5,50532341	-12,46261311	-5,66444445	-0,00000000	-0,00000000	-7,60241842	-2,79722881	1,25022244	2,78833890	-13,16925716	11,13643360	-3,00426030	-0,00000000	-0,00000000	-9,92678452	5,14849043	4,37962294	7,01906967	-1,37831998	-3,25323653	-0,24427709	2,94005132	4,39728022	-0,00000000	0,00000000	-0,00000000	-0,00000000	0,00000000	-0,00000000	103,53382111	-0,00000000	-0,00000000	-0,00022989	-66,29143524	70,41643524	-0,00000000	0,00000000	-0,00000000	103,53383636	-0,00000000	-0,00000000	-0,00025514	66,29141998	-78,66699219	-3,32572174	1,88283110	75,19728088	-6,40954018	-3,49667478	87,47906494	-0,73855424	-3,72835040	87,83667755	-2,58170271	-8,82902431	102,08957672	-5,59525919	4,28735065	91,15484619	-2,58295655	4,34197092	90,92816925	7,01906967	-1,37831998	86,74676514	6,94225121	1,57085299	91,13790131	6,94225121	1,57085299	91,13790131	30,28470039	37,52602005	-99,02481079	30,28470039	37,52602005	170,97518921	9,38021278	-64,69638062	163,07852173	21,26335716	-34,89567566	-83,45413971	21,26335716	-34,89567566	6,54586077	4,17954969	67,83484650	14,34917831
0,010000	-0,00206421	0,05901036	1,07255232	0,11359525	0,22293271	1,03524005	-0,09454773	0,23576187	1,03574872	0,17105444	0,11888733	0,94691926	0,17768160	0,19147505	0,76707447	0,17534326	0,13495259	0,53808713	0,07001391	0,15418181	0,52259010	0,18024337	0,13889697	0,34542131	0,16724715	0,09469732	0,14571492	0,08787442	0,11448199	0,16199684	0,20867565	0,26721209	0,04854452	-0,16851936	0,13310108	0,97328031	-0,17852759	0,21693657	0,78393668	-0,18968704	0,14057659	0,53457570	-0,08180369	0,13842089	0,52858329	-0,20774519	0,13576256	0,37059459	-0,19048135	0,10238519	0,12576552	-0,12156471	0,12305575	0,15896939	-0,19663377	0,27131051	0,02514233	0,01182930	0,25102386	1,33926463	0,02087664	0,20463397	1,47356188	0,14276193	0,09232293	0,12200435	0,11722969	0,13896896	0,53723890	0,08915333	0,14452264	0,96806026	-0,15245983	0,09496439	0,11949292	-0,12116397	0,13566640	0,53495824	-0,08847495	0,15506867	0,96505255	-0,00136340	0,14114860	1,03678775	0,01077770	0,08763663	1,47626936	0,01493562	0,06931061	1,62677670	0,29631054	0,22752795	1,10676777	0,46137908	0,11914466	1,29235721	0,18621793	0,09794205	1,42070723	-0,29432914	0,17876872	1,10782528	-0,44936067	0,09816191	1,31496239	-0,16748992	0,08979290	1,42948639	2,85599017	5,50532246	-12,46261120	-5,66444349	-0,00000000	-0,00000000	-7,60241699	-2,79722810	1,25022233	2,78833842	-13,16925526	11,13643265	-3,00425959	-0,00000000	-0,00000000	-9,92678261	5,14848900	4,37962198	7,01906824	-1,37831974	-3,25323606	-0,24427661	2,94005084	4,39727974	-0,00000000	0,00000000	-0,00000000	-0,00000000	0,00000000	-0,00000000	103,53379822	-0,00000000	-0,00000000	-0,00025165	-66,29141998	70,41639709	-0,00000000	0,00000000	-0,00000000	103,53382111	-0,00000000	-0,00000000	-0,00026620	66,29141235	-78,66697693	-3,32572103	1,88283110	75,19728851	-6,40953922	-3,49667406	87,47906494	-0,73855376	-3,72834969	87,83667755	-2,58170247	-8,82902431	102,08956909	-5,59525824	4,28734970	91,15484619	-2,58295608	4,34196997	90,92816925	7,01906824	-1,37831974	86,74676514	6,94225025	1,57085276	91,13790131	6,94225025	1,57085276	91,13790131	30,28471756	37,52600861	-99,02483368	30,28471756	37,52600861	170,97515869	9,38018894	-64,69636536	163,07849121	21,26336670	-34,89566803	-83,45413208	21,26336670	-34,89566803	6,54587173	4,17953920	67,83483124	14,34919643
0,020000	-0,00206421	0,05901036	1,07255232	0,11359525	0,22293271	1,03524005	-0,09454773	0,23576187	1,03574872	0,17105444	0,11888733	0,94691926	0,17768160	0,19147505	0,76707447	0,17534326	0,13495259	0,53808713	0,07001391	0,15418181	0,52259010	0,18024337	0,13889697	0,34542131	0,16724715	0,09469732	0,14571492	0,08787442	0,11448199	0,16199684	0,20867565	0,26721209	0,04854452	-0,16851936	0,13310108	0,97328031	-0,17852759	0,21693657	0,78393668	-0,18968704	0,14057659	0,53457570	-0,08180369	0,13842089	0,52858329	-0,20774519	0,13576256	0,37059459	-0,19048135	0,10238519	0,12576552	-0,12156471	0,12305575	0,15896939	-0,19663377	0,27131051	0,02514233	0,01182930	0,25102386	1,33926463	0,02087664	0,20463397	1,47356188	0,14276193	0,09232293	0,12200435	0,11722969	0,13896896	0,53723890	0,08915333	0,14452264	0,96806026	-0,15245983	0,09496439	0,11949292	-0,12116397	0,13566640	0,53495824	-0,08847495	0,15506867	0,96505255	-0,00136340	0,14114860	1,03678775	0,01077770	0,08763663	1,47626936	0,01493562	0,06931061	1,62677670	0,29631054	0,22752795	1,10676777	0,46137908	0,11914466	1,29235721	0,18621793	0,09794205	1,42070723	-0,29432914	0,17876872	1,10782528	-0,44936067	0,09816191	1,31496239	-0,16748992	0,08979290	1,42948639	2,85599017	5,50532246	-12,46261120	-5,66444349	-0,00000000	-0,00000000	-7,60241699	-2,79722810	1,25022233	2,78833842	-13,16925526	11,13643265	-3,00425959	-0,00000000	-0,00000000	-9,92678261	5,14848900	4,37962198	7,01906824	-1,37831974	-3,25323606	-0,24427661	2,94005084	4,39727974	-0,00000000	0,00000000	-0,00000000	-0,00000000	0,00000000	-0,00000000	103,53379822	-0,00000000	-0,00000000	-0,00025165	-66,29141998	70,41639709	-0,00000000	0,00000000	-0,00000000	103,53382111	-0,00000000	-0,00000000	-0,00026620	66,29141235	-78,66697693	-3,32572103	1,88283110	75,19728851	-6,40953922	-3,49667406	87,47906494	-0,73855376	-3,72834969	87,83667755	-2,58170247	-8,82902431	102,08956909	-5,59525824	4,28734970	91,15484619	-2,58295608	4,34196997	90,92816925	7,01906824	-1,37831974	86,74676514	6,94225025	1,57085276	91,13790131	6,94225025	1,57085276	91,13790131	30,28471756	37,52600861	-99,02483368	30,28471756	37,52600861	170,97515869	9,38018894	-64,69636536	163,07849121	21,26336670	-34,89566803	-83,45413208	21,26336670	-34,89566803	6,54587173	4,17953920	67,83483124	14,34919643
0,030000	-0,00206421	0,05901036	1,07255232	0,11359525	0,22293271	1,03524005	-0,09454773	0,23576187	1,03574872	0,17105444	0,11888733	0,94691926	0,17768160	0,19147505	0,76707447	0,17534326	0,13495259	0,53808713	0,07001391	0,15418181	0,52259010	0,18024337	0,13889697	0,34542131	0,16724715	0,09469732	0,14571492	0,08787442	0,11448199	0,16199684	0,20867565	0,26721209	0,04854452	-0,16851936	0,13310108	0,97328031	-0,17852759	0,21693657	0,78393668	-0,18968704	0,14057659	0,53457570	-0,08180369	0,13842089	0,52858329	-0,20774519	0,13576256	0,37059459	-0,19048135	0,10238519	0,12576552	-0,12156471	0,12305575	0,15896939	-0,19663377	0,27131051	0,02514233	0,01182930	0,25102386	1,33926463	0,02087664	0,20463397	1,47356188	0,14276193	0,09232293	0,12200435	0,11722969	0,13896896	0,53723890	0,08915333	0,14452264	0,96806026	-0,15245983	0,09496439	0,11949292	-0,12116397	0,13566640	0,53495824	-0,08847495	0,15506867	0,96505255	-0,00136340	0,14114860	1,03678775	0,01077770	0,08763663	1,47626936	0,01493562	0,06931061	1,62677670	0,29631054	0,22752795	1,10676777	0,46137908	0,11914466	1,29235721	0,18621793	0,09794205	1,42070723	-0,29432914	0,17876872	1,10782528	-0,44936067	0,09816191	1,31496239	-0,16748992	0,08979290	1,42948639	2,85599017	5,50532246	-12,46261120	-5,66444349	-0,00000000	-0,00000000	-7,60241699	-2,79722810	1,25022233	2,78833842	-13,16925526	11,13643265	-3,00425959	-0,00000000	-0,00000000	-9,92678261	5,14848900	4,37962198	7,01906824	-1,37831974	-3,25323606	-0,24427661	2,94005084	4,39727974	-0,00000000	0,00000000	-0,00000000	-0,00000000	0,00000000	-0,00000000	103,53379822	-0,00000000	-0,00000000	-0,00025165	-66,29141998	70,41639709	-0,00000000	0,00000000	-0,00000000	103,53382111	-0,00000000	-0,00000000	-0,00026620	66,29141235	-78,66697693	-3,32572103	1,88283110	75,19728851	-6,40953922	-3,49667406	87,47906494	-0,73855376	-3,72834969	87,83667755	-2,58170247	-8,82902431	102,08956909	-5,59525824	4,28734970	91,15484619	-2,58295608	4,34196997	90,92816925	7,01906824	-1,37831974	86,74676514	6,94225025	1,57085276	91,13790131	6,94225025	1,57085276	91,13790131	30,28471756	37,52600861	-99,02483368	30,28471756	37,52600861	170,97515869	9,38018894	-64,69636536	163,07849121	21,26336670	-34,89566803	-83,45413208	21,26336670	-34,89566803	6,54587173	4,17953920	67,83483124	14,34919643
0,040000	-0,00206421	0,05901036	1,07255232	0,11359525	0,22293271	1,03524005	-0,09454773	0,23576187	1,03574872	0,17105444	0,11888733	0,94691926	0,17768160	0,19147505	0,76707447	0,17534326	0,13495259	0,53808713	0,07001391	0,15418181	0,52259010	0,18024337	0,13889697	0,34542131	0,16724715	0,09469732	0,14571492	0,08787442	0,11448199	0,16199684	0,20867565	0,26721209	0,04854452	-0,16851936	0,13310108	0,97328031	-0,17852759	0,21693657	0,78393668	-0,18968704	0,14057659	0,53457570	-0,08180369	0,13842089	0,52858329	-0,20774519	0,13576256	0,37059459	-0,19048135	0,10238519	0,12576552	-0,12156471	0,12305575	0,15896939	-0,19663377	0,27131051	0,02514233	0,01182930	0,25102386	1,33926463	0,02087664	0,20463397	1,47356188	0,14276193	0,09232293	0,12200435	0,11722969	0,13896896	0,53723890	0,08915333	0,14452264	0,96806026	-0,15245983	0,09496439	0,11949292	-0,12116397	0,13566640	0,53495824	-0,08847495	0,15506867	0,96505255	-0,00136340	0,14114860	1,03678775	0,01077770	0,08763663	1,47626936	0,01493562	0,06931061	1,62677670	0,29631054	0,22752795	1,10676777	0,46137908	0,11914466	1,29235721	0,18621793	0,09794205	1,42070723	-0,29432914	0,17876872	1,10782528	-0,44936067	0,09816191	1,31496239	-0,16748992	0,08979290	1,42948639	2,85599017	5,50532246	-12,46261120	-5,66444349	-0,00000000	-0,00000000	-7,60241699	-2,79722810	1,25022233	2,78833842	-13,16925526	11,13643265	-3,00425959	-0,00000000	-0,00000000	-9,92678261	5,14848900	4,37962198	7,01906824	-1,37831974	-3,25323606	-0,24427661	2,94005084	4,39727974	-0,00000000	0,00000000	-0,00000000	-0,00000000	0,00000000	-0,00000000	103,53379822	-0,00000000	-0,00000000	-0,00025165	-66,29141998	70,41639709	-0,00000000	0,00000000	-0,00000000	103,53382111	-0,00000000	-0,00000000	-0,00026620	66,29141235	-78,66697693	-3,32572103	1,88283110	75,19728851	-6,40953922	-3,49667406	87,47906494	-0,73855376	-3,72834969	87,83667755	-2,58170247	-8,82902431	102,08956909	-5,59525824	4,28734970	91,15484619	-2,58295608	4,34196997	90,92816925	7,01906824	-1,37831974	86,74676514	6,94225025	1,57085276	91,13790131	6,94225025	1,57085276	91,13790131	30,28471756	37,52600861	-99,02483368	30,28471756	37,52600861	170,97515869	9,38018894	-64,69636536	163,07849121	21,26336670	-34,89566803	-83,45413208	21,26336670	-34,89566803	6,54587173	4,17953920	67,83483124	14,34919643
0,050000	-0,00206421	0,05901036	1,07255232	0,11359525	0,22293271	1,03524005	-0,09454773	0,23576187	1,03574872	0,17105444	0,11888733	0,94691926	0,17768160	0,19147505	0,76707447	0,17534326	0,13495259	0,53808713	0,07001391	0,15418181	0,52259010	0,18024337	0,13889697	0,34542131	0,16724715	0,09469732	0,14571492	0,08787442	0,11448199	0,16199684	0,20867565	0,26721209	0,04854452	-0,16851936	0,13310108	0,97328031	-0,17852759	0,21693657	0,78393668	-0,18968704	0,14057659	0,53457570	-0,08180369	0,13842089	0,52858329	-0,20774519	0,13576256	0,37059459	-0,19048135	0,10238519	0,12576552	-0,12156471	0,12305575	0,15896939	-0,19663377	0,27131051	0,02514233	0,01182930	0,25102386	1,33926463	0,02087664	0,20463397	1,47356188	0,14276193	0,09232293	0,12200435	0,11722969	0,13896896	0,53723890	0,08915333	0,14452264	0,96806026	-0,15245983	0,09496439	0,11949292	-0,12116397	0,13566640	0,53495824	-0,08847495	0,15506867	0,96505255	-0,00136340	0,14114860	1,03678775	0,01077770	0,08763663	1,47626936	0,01493562	0,06931061	1,62677670	0,29631054	0,22752795	1,10676777	0,46137908	0,11914466	1,29235721	0,18621793	0,09794205	1,42070723	-0,29432914	0,17876872	1,10782528	-0,44936067	0,09816191	1,31496239	-0,16748992	0,08979290	1,42948639	2,85599017	5,50532246	-12,46261120	-5,66444349	-0,00000000	-0,00000000	-7,60241699	-2,79722810	1,25022233	2,78833842	-13,16925526	11,13643265	-3,00425959	-0,00000000	-0,00000000	-9,92678261	5,14848900	4,37962198	7,01906824	-1,37831974	-3,25323606	-0,24427661	2,94005084	4,39727974	-0,00000000	0,00000000	-0,00000000	-0,00000000	0,00000000	-0,00000000	103,53379822	-0,00000000	-0,00000000	-0,00025165	-66,29141998	70,41639709	-0,00000000	0,00000000	-0,00000000	103,53382111	-0,00000000	-0,00000000	-0,00026620	66,29141235	-78,66697693	-3,32572103	1,88283110	75,19728851	-6,40953922	-3,49667406	87,47906494	-0,73855376	-3,72834969	87,83667755	-2,58170247	-8,82902431	102,08956909	-5,59525824	4,28734970	91,15484619	-2,58295608	4,34196997	90,92816925	7,01906824	-1,37831974	86,74676514	6,94225025	1,57085276	91,13790131	6,94225025	1,57085276	91,13790131	30,28471756	37,52600861	-99,02483368	30,28471756	37,52600861	170,97515869	9,38018894	-64,69636536	163,07849121	21,26336670	-34,89566803	-83,45413208	21,26336670	-34,89566803	6,54587173	4,17953920	67,83483124	14,34919643
0,060000	-0,00206421	0,05901036	1,07255232	0,11359525	0,22293271	1,03524005	-0,09454773	0,23576187	1,03574872	0,17105444	0,11888733	0,94691926	0,17768160	0,19147505	0,76707447	0,17534326	0,13495259	0,53808713	0,07001391	0,15418181	0,52259010	0,18024337	0,13889697	0,34542131	0,16724715	0,09469732	0,14571492	0,08787442	0,11448199	0,16199684	0,20867565	0,26721209	0,04854452	-0,16851936	0,13310108	0,97328031	-0,17852759	0,21693657	0,78393668	-0,18968704	0,14057659	0,53457570	-0,08180369	0,13842089	0,52858329	-0,20774519	0,13576256	0,37059459	-0,19048135	0,10238519	0,12576552	-0,12156471	0,12305575	0,15896939	-0,19663377	0,27131051	0,02514233	0,01182930	0,25102386	1,33926463	0,02087664	0,20463397	1,47356188	0,14276193	0,09232293	0,12200435	0,11722969	0,13896896	0,53723890	0,08915333	0,14452264	0,96806026	-0,15245983	0,09496439	0,11949292	-0,12116397	0,13566640	0,53495824	-0,08847495	0,15506867	0,96505255	-0,00136340	0,14114860	1,03678775	0,01077770	0,08763663	1,47626936	0,01493562	0,06931061	1,62677670	0,29631054	0,22752795	1,10676777	0,46137908	0,11914466	1,29235721	0,18621793	0,09794205	1,42070723	-0,29432914	0,17876872	1,10782528	-0,44936067	0,09816191	1,31496239	-0,16748992	0,08979290	1,42948639	2,85599017	5,50532246	-12,46261120	-5,66444349	-0,00000000	-0,00000000	-7,60241699	-2,79722810	1,25022233	2,78833842	-13,16925526	11,13643265	-3,00425959	-0,00000000	-0,00000000	-9,92678261	5,14848900	4,37962198	7,01906824	-1,37831974	-3,25323606	-0,24427661	2,94005084	4,39727974	-0,00000000	0,00000000	-0,00000000	-0,00000000	0,00000000	-0,00000000	103,53379822	-0,00000000	-0,00000000	-0,00025165	-66,29141998	70,41639709	-0,00000000	0,00000000	-0,00000000	103,53382111	-0,00000000	-0,00000000	-0,00026620	66,29141235	-78,66697693	-3,32572103	1,88283110	75,19728851	-6,40953922	-3,49667406	87,47906494	-0,73855376	-3,72834969	87,83667755	-2,58170247	-8,82902431	102,08956909	-5,59525824	4,28734970	91,15484619	-2,58295608	4,34196997	90,92816925	7,01906824	-1,37831974	86,74676514	6,94225025	1,57085276	91,13790131	6,94225025	1,57085276	91,13790131	30,28471756	37,52600861	-99,02483368	30,28471756	37,52600861	170,97515869	9,38018894	-64,69636536	163,07849121	21,26336670	-34,89566803	-83,45413208	21,26336670	-34,89566803	6,54587173	4,17953920	67,83483124	14,34919643
